[2026-01-26 17:26:14,841][trainer.py][line:65][INFO] start training!
[2026-01-26 19:02:21,298][trainer.py][line:239][INFO] Val Epoch: [25/100], loss: 0.027127, psnr3d: 52.8939¡À2.5596, psnr2d: 43.3514¡À2.5596, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9886¡À0.0051, rmse: 0.007077¡À0.001871
[2026-01-26 19:05:42,427][trainer.py][line:160][INFO] Epoch: [26/100], loss: 0.027368, psnr3d: 52.7973, psnr2d: 43.2549, ssim3d: 0.9998, ssim2d: 0.9885, rmse: 0.007195
[2026-01-26 19:06:02,748][trainer.py][line:239][INFO] Val Epoch: [26/100], loss: 0.027483, psnr3d: 52.8984¡À2.7326, psnr2d: 43.3560¡À2.7326, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9884¡À0.0051, rmse: 0.007108¡À0.001969
[2026-01-26 19:09:24,090][trainer.py][line:160][INFO] Epoch: [27/100], loss: 0.030069, psnr3d: 52.5792, psnr2d: 43.0368, ssim3d: 0.9997, ssim2d: 0.9873, rmse: 0.007411
[2026-01-26 19:09:44,295][trainer.py][line:239][INFO] Val Epoch: [27/100], loss: 0.028381, psnr3d: 52.9829¡À2.6897, psnr2d: 43.4404¡À2.6897, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9880¡À0.0051, rmse: 0.007031¡À0.001926
[2026-01-26 19:13:06,044][trainer.py][line:160][INFO] Epoch: [28/100], loss: 0.026767, psnr3d: 53.0667, psnr2d: 43.5243, ssim3d: 0.9998, ssim2d: 0.9888, rmse: 0.006984
[2026-01-26 19:13:26,376][trainer.py][line:239][INFO] Val Epoch: [28/100], loss: 0.026855, psnr3d: 52.9743¡À2.5903, psnr2d: 43.4318¡À2.5903, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9887¡À0.0050, rmse: 0.007016¡À0.001860
[2026-01-26 19:16:47,303][trainer.py][line:160][INFO] Epoch: [29/100], loss: 0.027154, psnr3d: 52.9616, psnr2d: 43.4192, ssim3d: 0.9998, ssim2d: 0.9886, rmse: 0.007073
[2026-01-26 19:17:07,399][trainer.py][line:239][INFO] Val Epoch: [29/100], loss: 0.026285, psnr3d: 53.1045¡À2.4632, psnr2d: 43.5620¡À2.4632, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9890¡À0.0049, rmse: 0.006889¡À0.001778
[2026-01-26 19:20:28,879][trainer.py][line:160][INFO] Epoch: [30/100], loss: 0.026428, psnr3d: 53.2032, psnr2d: 43.6608, ssim3d: 0.9998, ssim2d: 0.9889, rmse: 0.006880
[2026-01-26 19:20:49,065][trainer.py][line:239][INFO] Val Epoch: [30/100], loss: 0.026277, psnr3d: 53.2335¡À2.7388, psnr2d: 43.6911¡À2.7388, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9889¡À0.0049, rmse: 0.006838¡À0.001878
[2026-01-26 19:24:10,434][trainer.py][line:160][INFO] Epoch: [31/100], loss: 0.026477, psnr3d: 53.2448, psnr2d: 43.7024, ssim3d: 0.9998, ssim2d: 0.9889, rmse: 0.006842
[2026-01-26 19:24:30,554][trainer.py][line:239][INFO] Val Epoch: [31/100], loss: 0.026002, psnr3d: 53.4711¡À2.8175, psnr2d: 43.9287¡À2.8175, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9890¡À0.0050, rmse: 0.006671¡À0.001880
[2026-01-26 19:27:51,720][trainer.py][line:160][INFO] Epoch: [32/100], loss: 0.025973, psnr3d: 53.3850, psnr2d: 43.8426, ssim3d: 0.9998, ssim2d: 0.9891, rmse: 0.006737
[2026-01-26 19:28:11,896][trainer.py][line:239][INFO] Val Epoch: [32/100], loss: 0.025797, psnr3d: 53.4382¡À2.7829, psnr2d: 43.8957¡À2.7829, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9891¡À0.0049, rmse: 0.006688¡À0.001858
[2026-01-26 19:31:33,093][trainer.py][line:160][INFO] Epoch: [33/100], loss: 0.025599, psnr3d: 53.4704, psnr2d: 43.9280, ssim3d: 0.9998, ssim2d: 0.9893, rmse: 0.006678
[2026-01-26 19:31:53,661][trainer.py][line:239][INFO] Val Epoch: [33/100], loss: 0.025826, psnr3d: 53.4674¡À2.8462, psnr2d: 43.9250¡À2.8462, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9891¡À0.0048, rmse: 0.006677¡À0.001878
[2026-01-26 19:35:14,876][trainer.py][line:160][INFO] Epoch: [34/100], loss: 0.025519, psnr3d: 53.4856, psnr2d: 43.9432, ssim3d: 0.9998, ssim2d: 0.9893, rmse: 0.006650
[2026-01-26 19:35:35,396][trainer.py][line:239][INFO] Val Epoch: [34/100], loss: 0.025865, psnr3d: 53.2085¡À2.6892, psnr2d: 43.6660¡À2.6892, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9892¡À0.0048, rmse: 0.006847¡À0.001850
[2026-01-26 19:38:56,738][trainer.py][line:160][INFO] Epoch: [35/100], loss: 0.025454, psnr3d: 53.6106, psnr2d: 44.0682, ssim3d: 0.9998, ssim2d: 0.9893, rmse: 0.006568
[2026-01-26 19:39:16,898][trainer.py][line:239][INFO] Val Epoch: [35/100], loss: 0.025667, psnr3d: 53.7160¡À2.7403, psnr2d: 44.1736¡À2.7403, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9892¡À0.0047, rmse: 0.006467¡À0.001769
[2026-01-26 19:42:38,241][trainer.py][line:160][INFO] Epoch: [36/100], loss: 0.025330, psnr3d: 53.6600, psnr2d: 44.1176, ssim3d: 0.9998, ssim2d: 0.9894, rmse: 0.006531
[2026-01-26 19:42:58,306][trainer.py][line:239][INFO] Val Epoch: [36/100], loss: 0.025175, psnr3d: 53.5747¡À2.6486, psnr2d: 44.0322¡À2.6486, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9895¡À0.0047, rmse: 0.006555¡À0.001736
[2026-01-26 19:46:19,639][trainer.py][line:160][INFO] Epoch: [37/100], loss: 0.024816, psnr3d: 53.7566, psnr2d: 44.2142, ssim3d: 0.9998, ssim2d: 0.9896, rmse: 0.006461
[2026-01-26 19:46:39,874][trainer.py][line:239][INFO] Val Epoch: [37/100], loss: 0.025078, psnr3d: 53.5903¡À2.7053, psnr2d: 44.0479¡À2.7053, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9895¡À0.0046, rmse: 0.006553¡À0.001757
[2026-01-26 19:50:01,508][trainer.py][line:160][INFO] Epoch: [38/100], loss: 0.024631, psnr3d: 53.8432, psnr2d: 44.3008, ssim3d: 0.9998, ssim2d: 0.9897, rmse: 0.006388
[2026-01-26 19:50:21,659][trainer.py][line:239][INFO] Val Epoch: [38/100], loss: 0.024581, psnr3d: 53.9092¡À2.7580, psnr2d: 44.3668¡À2.7580, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9897¡À0.0046, rmse: 0.006330¡À0.001754
[2026-01-26 19:53:42,745][trainer.py][line:160][INFO] Epoch: [39/100], loss: 0.024398, psnr3d: 53.8963, psnr2d: 44.3539, ssim3d: 0.9999, ssim2d: 0.9898, rmse: 0.006356
[2026-01-26 19:54:03,225][trainer.py][line:239][INFO] Val Epoch: [39/100], loss: 0.024680, psnr3d: 53.7615¡À2.7127, psnr2d: 44.2191¡À2.7127, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9897¡À0.0046, rmse: 0.006427¡À0.001729
[2026-01-26 19:57:24,466][trainer.py][line:160][INFO] Epoch: [40/100], loss: 0.024249, psnr3d: 53.9651, psnr2d: 44.4227, ssim3d: 0.9999, ssim2d: 0.9899, rmse: 0.006304
[2026-01-26 19:57:44,648][trainer.py][line:239][INFO] Val Epoch: [40/100], loss: 0.024433, psnr3d: 53.8805¡À2.7368, psnr2d: 44.3381¡À2.7368, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9898¡À0.0045, rmse: 0.006345¡À0.001726
[2026-01-26 20:01:05,974][trainer.py][line:160][INFO] Epoch: [41/100], loss: 0.024030, psnr3d: 54.0533, psnr2d: 44.5109, ssim3d: 0.9999, ssim2d: 0.9899, rmse: 0.006240
[2026-01-26 20:01:26,387][trainer.py][line:239][INFO] Val Epoch: [41/100], loss: 0.024623, psnr3d: 53.8986¡À2.4385, psnr2d: 44.3561¡À2.4385, ssim3d: 0.9998¡À0.0001, ssim2d: 0.9897¡À0.0045, rmse: 0.006284¡À0.001619
[2026-01-26 20:04:47,758][trainer.py][line:160][INFO] Epoch: [42/100], loss: 0.023890, psnr3d: 54.1143, psnr2d: 44.5719, ssim3d: 0.9999, ssim2d: 0.9900, rmse: 0.006194
[2026-01-26 20:05:07,866][trainer.py][line:239][INFO] Val Epoch: [42/100], loss: 0.024302, psnr3d: 54.0790¡À2.8290, psnr2d: 44.5366¡À2.8290, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9898¡À0.0045, rmse: 0.006221¡À0.001763
[2026-01-26 20:08:29,552][trainer.py][line:160][INFO] Epoch: [43/100], loss: 0.023936, psnr3d: 54.1815, psnr2d: 44.6391, ssim3d: 0.9999, ssim2d: 0.9900, rmse: 0.006157
